ConsentId,ImpressionId,ConsentTimestamp,TDID,Country,TCFVersion,CMPId,CMPVersion,ConsentScreen,ConsentLanguage,VendorListVersion,HasConsent,PurposesConsented,LegitimateInterests,VendorConsents,PublisherRestrictions,ConsentString
b1aa46a7-c54a-47d9-9265-99fad7b69e16,9d789862-f8f1-4ee0-aaaf-3ec99b743376,2024-12-13T16:35:46,TDID_ED8B5CE985854C66,FR,2.2,384,2,3,fr,111,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPS9UALb0ZCzfXhOD0bz1vMUj9Y9SRhmC4b5P2Gi0JB72opWScPs52hDeEk4O0q7mFcFr50yFC9PF6CVGd
3a7ad012-e210-4042-889f-65e5b925a1a3,53bf0d30-2fe3-4d2f-9a3e-5877e4cb7b82,2024-11-17T11:34:03,TDID_D0800938FD78494D,DE,2.2,145,4,1,de,101,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPDxYjUlvjZuVeHLE4oFInAMu36IUDOL8GlAL4O8TbMTs335xEeS3JJZgCXgGHnaoCM3LXEGQo1KFlq1bh
65f6b0af-be81-4ee8-9bc3-b84a51e56f08,c62ab1b3-f9d6-43da-a30d-fc2ae1ec11ac,2024-11-28T00:06:58,TDID_05F73F8394854523,DE,2.2,432,3,3,de,100,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPEqIorFQSegr38Dzrvj26cbgl3x6PI6hb5RlJ2dpZ2WMKhyDf7VF5nKuXY4OYgL8wXELreevaYHnv8cPj
11dff911-5a42-4338-9e0c-0d64e6fb2f09,40be1d19-4522-4b40-a7a5-546b3cdbfc44,2024-12-05T04:22:08,TDID_0B4D7DDC4EA74DF7,DE,2.2,51,8,1,de,103,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPEdpQfjM1WsoKs04URPu1jk5m0wq2AhsKrXod8mxVO5Bw1DbCFaR2E1Wkv4u1Y9PuN64u03Mt7mjSEzoe
b79adeb8-5949-4f15-89c0-18d26f0da69f,34f81146-8a7c-4af9-b47e-ace9a4f966ba,2024-12-11T07:04:59,TDID_FCA3D44CE55E4314,FR,2.2,57,1,1,fr,138,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPX4Mw8VamM9rAk6cjajKvu1YSeErX001wKwFqUNUJoNVYJkuRnCxjaKjCn88DEx4X0jm1TW4vMO3n41Ea
a0a6ffd0-cd06-460c-9344-a8f4139f34b9,8e45075e-84ff-400d-a97e-0cbeddb3d45e,2024-12-13T02:48:10,TDID_EDB8598B165A48AC,UK,2.2,391,8,3,en,110,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPXBBIHMAmwOe06XKfjR9JsaXVPcU14W0UiUv4eH26K2A7DozjZUipptpt0LwwqrliQSs3XShoXiC6gOmI
c90b19ec-1d68-4629-8b95-4134952ec022,f10d7fed-61a6-4894-90f3-d74c97b65b33,2024-11-19T13:00:11,TDID_D7FD942E99AC45D3,UK,2.2,395,1,3,en,132,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPnjzZKCgCRQt0zpqBF1bIsrrhxFwND5NvsPsmJERrRo1JTK1IAVq1WyYL6RUp61ARq9VVVtlCgCo8GglK
66465610-2d62-45bf-811e-f002ce6cb8b2,6b9ea9c1-b3b7-43bb-94fd-dbc4ec8219d8,2024-12-15T10:43:08,TDID_C117FF46759B4E01,DE,2.2,27,4,2,de,100,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPI0KhV1qimZEdKUij2TqsrXenrx7eyLZlZIe3erucUUFgcEvYCmZtGRsLgkcV2J91l7Sd0BNSSsqe4ohK
3754090c-8ce3-4ef9-9356-9cf24e4055fb,7dec995c-9734-4a2a-b139-d74740effbf3,2024-11-20T03:07:52,TDID_ECEFC4C0F40748F3,DE,2.2,136,8,1,de,120,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPBQdsIce0mMDq8CYIQITFwYe5FU7nlZVuFdaLTb4VzTGgDXEArbtYiT5bb1eXCbsrtKkFlYDvIuh23OvP
c25c0d94-15c9-4623-b659-a627b57840fc,ccd32efd-b234-4b21-acc4-701164789c93,2024-12-14T02:16:41,TDID_F4F36FADA3C6466C,DE,2.2,259,2,3,de,123,False,"[2, 9]",[],[],[],CPyhOQe0Phh5ue2KekXkGwfyykK812X99tfFWux2jrXNxnlY99fTldSSP3LUvsa3yOzKGkNDMZwLWkUZ9p
d4b33988-53d1-4655-a20f-f5ed68534f28,15ae8b01-67fd-47dd-8005-c87dcc817f93,2024-12-01T01:54:13,TDID_BA088628DCEB4E7D,DE,2.2,460,4,1,de,139,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPUmh8uElEHPFgnhDdVtFFIL7aCNjg70KG2zVWSBZpEkMoFQZWXNbgzyTRjiSayW2XWIoPuxMGy3iDaWjP
949a5620-b669-4b74-8adf-f83df35b92aa,9770fc75-2cf0-45c0-9cd5-4aeeefdca997,2024-11-20T12:38:10,TDID_B51122B3C36B4CAF,DE,2.2,484,10,2,de,100,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP5RzirQ13uQQmjDMXr8Bp42ON8CRzaVE9V5JxAlTHQqMJGlRdKPTAUbYPNRP9RQkZ1bgE25TMuxcYkvcP
e228b3ad-4832-485d-a1cd-4228679037fc,08fa8639-be9e-4efc-a31b-314feb3200bc,2024-11-23T11:40:55,TDID_EB2FA19B5BA94100,FR,2.2,315,10,2,fr,123,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPZfb7qcnqZei589V2oHJ5V74SXXTgt346TOUE2dQ8uxLot85ZzGG2Yks0BlowDH7z6CQ9Q787MFVCRwlZ
a1ab7af3-4616-41a6-9521-0c4b71a6ce83,407dc9fc-1b9d-490d-aa22-15fc910203a8,2024-12-08T23:30:16,TDID_DACC34E3D548474A,DE,2.2,476,8,1,de,138,False,"[9, 7]",[],[],[],CPLWGa9foy7d0ug3bGPMUVdWOuehInQoM0xEOeLToKEBJugJoOPcvbnijVNekC399GctANB2OeFgptm7hM
f56f5c93-6e27-4381-b19d-7c4d74c169b6,17e209a7-2349-4cbe-8a99-201b6954d725,2024-12-08T04:59:40,TDID_B3B90D85C7FE41C3,UK,2.2,386,2,2,en,132,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPKHhXVDFAQnVi1rcpXgYSp8xv1T0sXNKcAGWie5Y3Oy1H0K3NcD7im79Ebw1xHSfAC0CRMMCdtkQANFHK
8608a472-2f6b-4134-b203-639865822d26,9e89b406-ae5d-42ce-83b8-af5a0f85eaa8,2024-11-29T12:05:05,TDID_F23BF6D6D4AB467D,DE,2.2,37,3,3,de,112,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP1h4ykvhW6xJJlN2BMh13VDdkHV124MhRbMhJraiVmVpumUUBbB9ZiMPl5Y5xKO47wAr1sMCiaK4JFRdQ
92d34a50-4d58-4d27-9879-6b3641919290,54d1cf84-29e3-45e7-89ed-7a44341ff4ee,2024-12-02T10:23:28,TDID_98568BDBE79142F2,UK,2.2,415,6,3,en,131,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPWPjdTzYXoSSxhMMzGx86CgOb9BqbwVPHDoX0AE5C3vlNu8cypqaGyIUI3f1sZuYBB6BLLiiJwWuFgFir
c889e805-4722-4ee3-8040-5dbc1b4b3074,44431f33-74c2-44c1-8489-510ed9a38444,2024-12-02T15:55:57,TDID_FD6B340315D04FB8,DE,2.2,226,2,3,de,122,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP9oZjbSPpMjFnEcK6KoePKyHUa7cvnOoGCXdCeGZzrb0QHBEipR8yBhL6yH1YMrx8KnSLNc4qAoFuqUxn
c615f5bc-7628-4b7a-a8cb-b864ccd16a89,cccf0c3e-f57c-4693-9b28-77854bec3647,2024-11-27T07:23:34,TDID_14B55CAABD224D65,DE,2.2,15,1,3,de,132,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPeUA7dm8nBZt4bkiNxysUJIIlmMjbOushqMuxCmFah1dherijC65Dyy7pWu49UrJwvQhtxBtS0aNBbHnJ
a3767231-58ba-41e7-98a4-417a9972f6e9,2baa3d57-2464-4d7b-8536-f9f144fc4704,2024-11-23T06:02:10,TDID_607A655135DC4C83,FR,2.2,113,2,2,fr,118,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPqtIHlSwlO7OSenxXlxcZUYryirgVuL39aCr7cgaFcAtUqr4ePMaNf3ItSadjKBiHcdFOfFlBGIx4sf8I
bc2344db-0a77-43bd-ae25-a7e7c4132016,1b1ba967-a607-4406-97dc-7989e7bb3ffe,2024-11-28T14:02:52,TDID_8A7203F5DA8149F1,DE,2.2,24,6,1,de,127,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPmM3JSFOdfRsMugrYNowNpHqDiaxDyIxWLh37RYC8MLQPnTk28SXFST40FnWDovhMlCDwV9CE8FGdyCxt
5f0aba2a-5cb5-40f2-b2b3-773efddf640f,c4bbe48d-8a61-4c33-be95-c427c4062ad9,2024-12-06T08:42:42,TDID_9C1EFBD3A23748CA,FR,2.2,334,6,1,fr,111,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPa4aXDj50uwjoHR8XhJGRgzFV5khXrbfT9TQSHz7ICprhkzZU16n8NeadKD6DcTFvhpQxYN8CEBaITpgv
0c877e2e-157d-43b5-a10c-1a8c7df489c8,ab28203d-25cd-4347-ac6c-f5bb7bf7c406,2024-12-01T09:22:01,TDID_428D2278B9BF4036,DE,2.2,23,4,3,de,127,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPVN4bGdVv2Qcugcrdgul4rzgjl1Vd64x07nx6By5Zz9u9wjHgbvWzrom7QdjT7WiP6KKKO9TFo4l1FLWB
d60a6fbf-292e-4d1d-b46d-f2d7fb406a3f,8e9675c5-57fc-486a-a293-bf964f472d1e,2024-11-30T05:02:53,TDID_2996AF81754E4ABC,DE,2.2,106,7,1,de,121,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPkKJ2IIjXvf3tvInpwIalMkUqqbqYP6s3CAk8VcubltiCv6BTszTDeY8Gn0qempQbmk4muDfUjrSDfl5r
4bd8d9f1-eef4-41b4-bb73-4826cbe80d97,69d383d4-8c6c-4973-bec4-85ff9f4decf8,2024-12-11T00:41:45,TDID_5FEA38C1909E470F,DE,2.2,402,7,3,de,150,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPkaWTaTu5MIWxCxpZLDHwoOY6pEs8utO0i3P44ViypzFl8Ok85DSqlSz8GxdNzTQmPTLwhvmPMYh9MdYq
8792b943-a5dd-48b5-ad85-056deaca16df,1d6b59d9-8419-45f1-a1ab-4adf0b976397,2024-12-05T09:26:54,TDID_227EC88D368C455E,UK,2.2,350,1,3,en,130,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPHnPsVT12hwlr1F7QHB3i5NTtoRCLwNpiqBSUp5ERjGqzSVI1tncCgC3qnXNgyvL1fuMRqz64JAYEZhOq
71c363fb-e791-48d8-a1f8-1d0808051281,f08ae5b6-9c75-4bd8-ae03-38503f2aea79,2024-12-14T21:07:18,TDID_D29F139B46CE44E5,FR,2.2,28,10,1,fr,111,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPOmjZRmQsxYb9MXTN28IVtpTmkt7nvD5T6FSKk8lbo18TBbRmR94VZHnbohrvs5SkJMTp6VDl21WZfvV6
71e6c0b1-561d-4f2b-9976-de3d60762c4c,f5a2033c-8c21-4167-aed2-3b6939f0c7a4,2024-11-27T17:24:31,TDID_363ED77422EF42E7,UK,2.2,188,4,1,en,102,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPJDO5lSjBVcGOdIPgbtRxAFoToyKQW9IuDrs1hdrRoLn96QIdl2PnsX0lB9a2fT2kb4ZLkEz36ABkvAcs
b3f6d6d3-452e-4742-82bc-e75741a6e7b9,d9eee0fe-1426-49b1-a098-a0e2e81f3c69,2024-11-21T22:54:56,TDID_CC3F4DD86CF1478B,FR,2.2,235,6,1,fr,102,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPuYRyKd1H3N5JqixlrHqA4P655nwzGAzx5zc8h8hVQRImI0VylgAMbp0FSjsZEl9aiUFP9O0QebdCQG9S
12363d0a-00e7-4e54-9c37-3e491786a261,1525b531-dab8-4a9f-8327-63aea4aa6a5d,2024-11-21T16:13:23,TDID_9D66D74CBF7A4D55,FR,2.2,391,7,3,fr,131,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPAZn8zs6GDqs6WYQ1csusE4iMK0MdkbqU4KfpyuKV7I1nPt8Ts1Nke5FwRm7Ejt9go6SBzOAX4Hcimueg
e6cbde4f-4b0e-4a1a-bb03-3ee24ba3dd24,d520518b-00c5-4362-bd59-0da596bc2c89,2024-11-16T10:31:03,TDID_850DEC88C533426A,FR,2.2,225,5,2,fr,148,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP6saExdDMchg838iCJrMERKn3b3qZKnHIULnlusKmMNJM3Sq8TJ8FxQQgnvO0DMPqWwC9hH4t7InZuEgv
88d6d978-ecb2-47cb-98a2-5a967c07aee9,07bf1cbc-3242-45e5-aec3-23dfaf8fbe0c,2024-11-20T13:20:34,TDID_FEFCC07A8D3F4764,UK,2.2,213,7,1,en,149,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPDUAIVL0VAZb6NOR1SPvyOa4sGosanLNgsTqDDiNGMdr262vYiRDERMw1wKYJBfc5Dy5o5VUeVgWkObNp
46813f5f-ce03-4d63-8aed-dc002efbbc5e,12fd3684-f283-4f2e-8f6b-a853cb17c4e8,2024-12-10T00:09:08,TDID_86542371402C463E,UK,2.2,475,1,2,en,101,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPZjUiaFGsguU4AOZRvhlbBe74QskQKsWz95ws5WXSRbk2WfwM1p5XhEPGtguKWKPUGL1ZY4ncXPXeicuW
1bf83cf4-4c2b-4cac-9a70-bfda417d2d97,c74ea353-e2d0-445f-9e48-20e2dcdd4a5d,2024-11-18T15:02:20,TDID_AF101C5C9F184CEA,FR,2.2,363,10,1,fr,133,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPwwIVfAYtWLndeeczM5EcNlSeWZ8o7dQEZvyIThoPTFHqZ84LBglxEFolR9bcPrElM1LOegDbyIBeKM25
e54e20f9-6529-4851-a6e0-cffc46187dbd,1d1764cd-eefd-40bd-9886-8540559c023e,2024-11-23T18:50:29,TDID_37F9F03C416B4B8F,FR,2.2,42,9,1,fr,138,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPvT3yO03PsaUXi7KgmjlPTfxtdKlD8KJXA0wONDTRcuGAS8PnxizzrbAaij8V8J0Rb25LnZf6VoTLTLU5
5580b63a-5dc2-4ba1-bd6b-6ab26be39645,ce79571d-7295-4778-a014-64686788db57,2024-12-10T15:00:44,TDID_631DD65D6B714521,DE,2.2,47,7,2,de,132,False,"[1, 4, 2]",[],[],[],CPsASgSrVTzAMubvdQ1hZXOx54WtR9ffyMzSAdLvljGo22I3AQtINoDpWLj9KThVogCymAUA1eNc7tOZeD
2940bb21-be9c-4dc0-a5fd-8128df679708,56c63481-61ce-459b-b10b-d70bb7662d1f,2024-12-06T14:08:39,TDID_94210548FD6143C9,DE,2.2,172,8,1,de,122,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPh42rqKYrZB7QlSgGDxhvYvqqu2oJheslzbIttp0QJtomIMzRdNSnBCMmGoSGC6LME7GQX6gGqMWZHwdQ
0c71780c-4f1b-4656-bc8d-45f5743142cc,c9d97ebf-e9a5-4b19-86d0-9cb818657dc9,2024-12-06T01:18:23,TDID_20B66ABD7D934150,FR,2.2,148,9,1,fr,138,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CP9PFPtPlGpSJYDF1bHzfEwuywL0GvvwF0pLxi1Bq9h9yfXTADlyEv5s3vqDZRjSUjb1to9bxQKO1zojJh
ead92461-6dd3-4041-89d1-24ecdb624d0d,91f69e61-0ed4-4cc9-9a48-f7dca80d4588,2024-12-13T11:48:31,TDID_EB18D71A635A45CB,FR,2.2,464,5,3,fr,136,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPheRNAXej5YAFgNHTrZIjQFzTYItmdx7hrABc9UqHD4OOt7CPnA5i01dt147DtahcofKrilBQwHlEWIVl
f3215823-79a6-42c3-a568-3d14b82bc928,402d9258-d2de-40ea-9e3f-4eb1a315a7dd,2024-11-18T18:53:45,TDID_CC14816ABC0E4681,FR,2.2,424,9,2,fr,144,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPzhjmPcqu5z4PrJyDrfo74cJA9zHbw6T4jxyEWPL8yJKhuB9WCqMlrumeUO4lr3nxipHrFFnjGChBV56y
646f4b58-c754-4a2f-9d2a-e44ee6229d6d,e67c8920-5fe7-449f-8e19-99e99a1ae291,2024-11-23T10:03:29,TDID_5CFF9A99ABB64B27,FR,2.2,164,3,2,fr,108,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPyomPKGpGuyIkWIbD3iSeZMT5shaHBnli7TSve0WdBVR80r424bekqmIPvVhQODiiM50EcRTAIeZ3Zh9D
badae1b8-32a4-48f0-9e21-cd33f97713bc,dd6d1e28-e176-4e6a-b4fe-85d432945bab,2024-12-10T05:10:27,TDID_1A99C6A1E6984C7A,DE,2.2,338,10,1,de,129,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPAz4BUUzI8BJgktszu9jLDdt1Xr2mcgVww2vp81gKOXEqO6F0792PVgKli1spFg2HfmfXUoYDFRivAzYw
00fba939-4206-4fb4-b9a2-2aa74ac9e4ca,7ddf12fd-1152-4032-9845-fb32068b5e4d,2024-12-11T03:33:36,TDID_78E5F801FF784416,FR,2.2,297,2,2,fr,137,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPgl22XUGktv0nrXXbfejMaQKDUu2s51VBjA5IZ3oEqWNLSYYkmf9jSfi25vxD5bY156WNPbD9qGm8zvoc
88f11d72-7028-48fa-a591-1e1f81afeb72,c127587c-b97f-48a2-b4d0-cb8a2dd7cafe,2024-12-06T01:01:34,TDID_504C3733F726423C,FR,2.2,456,2,1,fr,125,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPKfBkngvNLqEPYqX6XUlsl19Gd3GQX5TGLNci7bUEPRyyof1sSfyIEWEK164pDazUSyQCYqxq2URsf4zI
4b2f3b63-591c-44b8-8aa9-ba52b7858933,8f14bbe2-2a36-43ce-b54b-e5cb3e13e61d,2024-12-04T18:06:44,TDID_7D2E467458EF436B,FR,2.2,5,5,3,fr,131,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPIfPf70xWzwkLDJoVKRzdrB5hblocLT0RTabrcJTEL5LH7ICH9f5ZbaJUDYjBy5QQ6EUAc9oVGHBdhqHs
cf1c9583-141a-46c2-80a6-8216c433c384,0ca71947-7c5b-41eb-ba26-e85c3724075d,2024-12-03T11:41:35,TDID_94DC450C26594CD6,FR,2.2,96,3,1,fr,123,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPfFuBfrHPI28LvcHkloZUBj6Y52YGgFwR7gRaJAgzUw6pfRF9enV2gkE0fbudDmsJCS4sDKE7876ghxTP
8273e9d4-40c6-4e84-b7a0-f73ab8de09d2,58ce5a67-9f00-4c53-986b-03bf2e18abf5,2024-12-08T18:19:30,TDID_0BF0F68A7B294FEE,FR,2.2,465,1,2,fr,127,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPhoyeKHZ0bSU7JaBuN2jVf5dTs22bNOjzgewd0gUV2xoaov5VttVnkFR7llFAMz5lIQVvQxtOfrdA4VUT
e69a0674-1ed5-4194-84e9-a879834f8157,801e251e-14aa-4ff7-86f4-deeef87b0589,2024-12-14T03:40:39,TDID_A11E308CDA904F9B,UK,2.2,461,4,3,en,117,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPiqZmvtXnPOyTxhTtQFi7NAXfGSG0fo2gyH7wgEUb2CH3AcC07QfnGe2kY4yHhcQGkQLAz8NjH4LCDkGs
d91b6644-99b1-4a42-8745-8e8aa36d4f0e,14b3c3ee-a309-48e8-a619-d5442de1220d,2024-11-20T19:01:31,TDID_0C7652E4179D4373,DE,2.2,114,8,3,de,114,True,"[1, 2, 3, 4, 7, 9, 10]","[2, 7, 8, 9, 10]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]...",[],CPIbH7OuiAFQGiLsWTo5XacfY9QhaAuOiyZ6D4aTQM2an2ofGop8wrlYIezhIByLTMuzNfUTB5RvobSu1T
293914c3-e486-4719-82a7-a7139703bca8,68000c67-39f4-4b56-95a4-4703fe2c21f2,2024-11-27T07:05:48,TDID_5CCB1B21949847A9,DE,2.2,318,10,2,de,141,False,[],[],[],[],CPTY0jz4je7ZJHMhJjyfKJSlOw49JisMk1XRV6zm3RGLa3pp1WD32QZKS1KPz2sQb2ttEzH77u1wygrGQB
