ViewabilityId,ImpressionId,MeasurementTimestamp,ViewabilityVendor,TDID,PartnerId,AdvertiserId,CampaignId,AdGroupId,CreativeId,InView,ViewableTime,ViewablePercent,MeasurementType,ViewabilityStandard,PlayerSize,InViewAtStart,InViewAtComplete,AudibleAtStart,AudibleAtComplete,BotTraffic,GIVT,SIVT
3a027cc0-008b-4328-8877-36390ed4ac03,b971c393-2aa2-4e70-b73c-92509266c1b7,2024-11-23T15:28:33,Moat,TDID_E17A9F5D74014B36,partner_7837,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_performance_display,cr_ag_winter_getaw_performance_display_1,True,11,98,Display,MRC,320x50,False,False,False,False,False,False,False
79e4a04f-6180-43d6-8211-a4eaca1a177d,57f01267-b9f9-4360-9ae2-b3107a6a22fb,2024-12-09T20:28:13,IAS,TDID_B73C3DB5D0D4453E,partner_8417,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_1,False,0,5,Display,MRC,1200x627,False,False,False,False,False,False,False
6888364a-b6e1-4e3a-836b-1fa13c9100c6,95f39b9d-7c83-43b4-af7f-542a03646e8d,2024-12-10T00:54:40,ComScore,TDID_8B2FFDE3330F4440,partner_2859,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_1,True,11,89,Display,MRC,1200x628,False,False,False,False,False,False,False
7e055764-522a-48c0-a006-ac2a4d536a52,2c3ac9ef-fc5d-439c-9475-d1a32c53e54b,2024-11-28T12:17:12,Moat,TDID_51033EC380D64619,partner_5511,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,True,15,87,Video,MRC,1280x720,True,True,True,True,False,False,False
6e429fb5-b24a-4fb0-a64b-68f5ff9c2ed8,1ae0f4cc-08ae-493e-b18b-7229a893a32b,2024-11-28T18:19:48,Moat,TDID_336942624F1F428A,partner_5724,adv_finance_brand_001,cmp_bank_savings,ag_bank_savings_awareness_ctv,cr_ag_bank_savings_awareness_ctv_1,False,0,28,Video,MRC,1920x1080,False,False,False,True,False,False,False
b910c3ee-ce95-434c-8db8-4b5dcf26ba47,73b7253b-06e5-4963-99da-5bd7bb583d84,2024-11-20T21:52:39,IAS,TDID_94C29E610A4B440A,partner_1932,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_1,True,1,65,Display,GroupM,1200x628,False,False,False,False,False,False,False
e8bfa2ca-4b7d-4a6f-8bf0-8025e3ab54a5,38fc49ef-4984-479c-a439-117c3494241f,2024-12-02T08:44:15,Moat,TDID_50C2FDBBCA6D4917,partner_1566,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_performance_display,cr_ag_bank_mortgag_performance_display_2,True,5,87,Display,GroupM,728x90,False,False,False,False,False,False,False
6b63687e-b8b0-49a9-8870-2073e2b39fe3,736cfa59-c7fd-42fa-95e2-47dd2f1190a6,2024-12-11T00:54:08,Moat,TDID_9A57D2A42C804E42,partner_3944,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_performance_video,cr_ag_clean_newyea_performance_video_2,True,4,54,Video,MRC,1920x1080,True,False,False,False,False,False,False
597b9472-3de9-44df-b4db-c2ce968807a5,c7b8b866-f47a-43cb-88b2-f71cad25262f,2024-12-04T04:53:30,DoubleVerify,TDID_4A7108542DDF4784,partner_7870,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_retargeting_native,cr_ag_winter_getaw_retargeting_native_1,True,9,78,Display,GroupM,1200x628,False,False,False,False,False,False,False
606f2e05-d243-414a-b5cd-d4736c99f8b7,e7924e62-6856-43ec-9bd4-2e2804019698,2024-12-10T20:22:07,ComScore,TDID_ED6AE33BCBF04CBF,partner_4299,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_retargeting_display,cr_ag_new_model_la_retargeting_display_4,False,0,5,Display,GroupM,320x50,False,False,False,False,False,False,False
9de9129b-8299-4354-b3a3-9abed07d064c,6fc45dc3-a573-4e1b-81e7-422497cb7249,2024-12-10T21:58:38,ComScore,TDID_A29EC7F5A941485E,partner_1571,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_1,True,18,86,Video,MRC,1280x720,True,True,True,False,False,False,False
0d91ca92-546e-4c9b-a686-5f0731976e91,06951153-e77d-4228-ab07-0224b454a00b,2024-11-18T23:17:32,DoubleVerify,TDID_AD95BBE1E00249D9,partner_8967,adv_retail_brand_002,cmp_shopsmart_blackfriday,ag_shopsmart_bl_prospecting_native,cr_ag_shopsmart_bl_prospecting_native_2,False,0,28,Display,GroupM,1200x628,False,False,False,False,False,False,False
43fb031d-eecd-4676-bddd-ea55e9e57583,f1fcb41f-2de8-4f6f-a5de-a061a70fb12a,2024-11-22T14:51:35,DoubleVerify,TDID_D95583754C234586,partner_5112,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_2,False,0,29,Display,MRC,970x250,False,False,False,False,False,False,False
2cbab8d9-bba9-4e85-ad10-8b4dd7cc57fd,072f01c5-575a-4bba-8bab-944e543399fb,2024-12-04T13:07:22,DoubleVerify,TDID_791E7165CEA74476,partner_1935,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_awareness_ctv,cr_ag_tech_product_awareness_ctv_1,True,20,100,Video,MRC,1920x1080,False,True,True,True,False,False,False
f79d9b5d-3612-49d5-b2a7-2df4ede4f6a4,57e64bda-3dc6-4641-a2da-3c5cc99951a5,2024-12-10T00:03:13,Moat,TDID_D76383D1970C4C7D,partner_9102,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_2,False,0,5,Video,GroupM,640x360,False,False,True,True,False,False,False
19128664-db57-43ea-9f4c-4ee6c70e29fd,9fdb4f65-2d24-468c-930d-a75372a416d2,2024-11-26T12:31:37,ComScore,TDID_C23978B61C19401A,partner_8534,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_1,False,0,6,Video,GroupM,1920x1080,False,False,True,True,False,False,False
29b13163-c02d-48c4-8692-13572fc35ff2,aa58eaa9-67ce-428b-93cb-5dd30f5bc9b7,2024-12-15T05:58:36,Moat,TDID_14656CFF40A74512,partner_6594,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_retargeting_display,cr_ag_credit_rewar_retargeting_display_1,False,0,41,Display,GroupM,300x600,False,False,False,False,False,False,False
d2d0e0d3-cdc4-4834-9526-d7de9c5bc266,a9ab9fea-5d7b-4c52-9c04-d531ae5779b0,2024-11-23T13:24:37,ComScore,TDID_20E9165F125C4E3B,partner_6632,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_2,True,26,66,Video,MRC,640x360,True,False,True,False,False,False,False
ae94acde-1f40-4462-a90b-56e0d9bacf17,daace88b-7057-49e4-8cbc-bfe3b4676f3d,2024-12-13T05:55:48,DoubleVerify,TDID_38A6C562002742E9,partner_6122,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_performance_video,cr_ag_auto_yearend_performance_video_2,True,29,98,Video,MRC,640x360,True,False,True,False,False,False,False
3af907a2-5766-4a8f-9f91-9e1cec4e29d4,7c7136c0-5ead-4dcc-a489-6796ec08b4a6,2024-12-01T06:51:22,DoubleVerify,TDID_AB360947A6664723,partner_7161,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_3,True,29,50,Video,GroupM,640x360,True,True,False,True,False,False,False
aacf3cb8-1ff1-4662-ae64-8ea599a85232,e595dc5e-931b-4c53-9eb6-474bf600401e,2024-11-29T20:37:17,IAS,TDID_15FA4BF1EDA943C5,partner_5866,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_retargeting_native,cr_ag_cloud_enterp_retargeting_native_1,True,10,63,Display,GroupM,1200x627,False,False,False,False,False,False,False
7aff80fa-bba9-438a-972a-9974dd928a32,318549eb-b307-4c30-a859-3ce54b571081,2024-12-11T18:49:26,DoubleVerify,TDID_A18E0DADB1294E4C,partner_9630,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_performance_display,cr_ag_cloud_enterp_performance_display_1,True,3,80,Display,MRC,320x50,False,False,False,False,False,False,False
68785185-0b6b-424c-a908-44a9ee1a9d56,a2bc4b3d-b2e2-4f95-8f90-fea367942bd2,2024-11-25T02:49:07,ComScore,TDID_ACB79B15CEE84C90,partner_2941,adv_ent_brand_002,cmp_game_launch,ag_game_launch_performance_display,cr_ag_game_launch_performance_display_2,False,0,7,Display,GroupM,728x90,False,False,False,False,False,False,False
7dcd0b1b-c005-43f7-ab91-f6d22165765c,4e445d8f-0d44-4196-b4b1-6aeb2b067d81,2024-12-09T17:03:37,DoubleVerify,TDID_58DD922BA6E94301,partner_9021,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_prospecting_native,cr_ag_clean_newyea_prospecting_native_1,True,1,93,Display,MRC,1200x628,False,False,False,False,False,False,False
50577a12-f480-4ac4-b361-0331c1accd95,dfcb0509-2d1b-400c-9143-893286d3fa17,2024-11-16T23:52:45,ComScore,TDID_234BA10B9FDD4C38,partner_8840,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_1,True,30,83,Display,MRC,970x250,False,False,False,False,False,False,False
a2c77393-0cb3-4a0c-941a-2f24244b3edd,3420be8c-8a50-4804-ab23-e1cf2e3fce8f,2024-12-03T18:19:15,Moat,TDID_E0EB768D0D67494A,partner_6938,adv_tech_brand_002,cmp_cloud_enterprise,ag_cloud_enterp_retargeting_native,cr_ag_cloud_enterp_retargeting_native_3,True,19,72,Display,GroupM,1200x628,False,False,False,False,False,False,False
50a3b47f-7209-4a5d-a1f5-85b7b0f5e0a4,d10613e1-a089-4dd5-b9ab-8e02600ea34e,2024-12-12T02:35:43,IAS,TDID_7E5C5E5AAE3349AA,partner_8501,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_prospecting_video,cr_ag_speed_perfor_prospecting_video_2,True,8,72,Video,GroupM,640x360,False,True,True,False,False,False,False
906323c0-0be6-42f0-92fa-d1a1d3929b75,fc79c44e-1d59-4422-a897-47e3f66f26f5,2024-12-15T20:01:36,Moat,TDID_B34B61B78E984D45,partner_3375,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_prospecting_native,cr_ag_winter_getaw_prospecting_native_3,True,24,85,Display,MRC,1200x627,False,False,False,False,False,False,False
3f92e9a7-b8af-49b2-a629-51983273c5f9,d5de74f5-3573-4118-8c93-bf1e4c6ddbbb,2024-11-16T13:08:44,Moat,TDID_BF8C7307BEEA4B35,partner_2771,adv_retail_brand_001,cmp_brand_awareness_q4,ag_brand_awaren_awareness_ctv,cr_ag_brand_awaren_awareness_ctv_1,True,13,91,Video,GroupM,1920x1080,True,False,True,True,False,False,False
d84c615d-e701-495d-9efd-0e30f334d1aa,4d6e777d-c9ad-473b-8f46-f299d7436b62,2024-11-27T02:05:41,ComScore,TDID_CC8407C7437642BD,partner_4553,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_2,True,10,65,Video,MRC,640x360,True,True,True,False,False,False,False
e3c69866-8f70-42f9-935a-faadac44bb68,2b97409d-653a-4a3c-8c5a-7da0e79ebcf5,2024-11-24T18:37:29,DoubleVerify,TDID_F14AFA448C044E28,partner_4886,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_performance_display,cr_ag_bank_mortgag_performance_display_2,False,0,37,Display,GroupM,728x90,False,False,False,False,False,False,False
49b146a4-771d-4f98-bef5-260ec9d9256f,88ff2a2d-ed31-427e-9b63-27e04cae7720,2024-11-19T06:13:03,Moat,TDID_772138C300B14CDF,partner_7512,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_awareness_video,cr_ag_flight_holid_awareness_video_1,True,15,72,Video,MRC,640x360,True,False,False,False,False,False,False
afbbad46-d369-4b5e-a644-c6abdc8a1556,35244156-9cde-42ff-8a0e-ba76a0d103d4,2024-12-13T17:01:05,Moat,TDID_D5DA68035D6849F8,partner_7458,adv_ent_brand_002,cmp_game_launch,ag_game_launch_awareness_video,cr_ag_game_launch_awareness_video_2,False,0,22,Video,GroupM,1920x1080,False,False,False,True,False,False,False
526744dd-d06b-4a20-9504-3e8fb893990e,bd632509-9015-4511-8e5d-b14dada0bb4e,2024-12-11T04:37:07,Moat,TDID_2BDC6946F5AA4057,partner_7455,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_prospecting_display,cr_ag_vacation_cru_prospecting_display_3,False,0,14,Display,MRC,160x600,False,False,False,False,False,False,False
f5733828-8bdf-42f4-b8b5-c2c3909d9b42,31cc1554-eead-40f4-9c57-f8727777d9d0,2024-11-18T23:54:51,ComScore,TDID_73153624262A466D,partner_7777,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_2,False,0,21,Video,GroupM,1920x1080,False,False,True,False,False,False,False
3a977ec3-fe01-4b0d-b9fe-c8c26c6ae281,72173a2b-b6f9-4615-9409-ac98f3b585b0,2024-12-06T07:12:57,Moat,TDID_DDF52D0F71C643B3,partner_8857,adv_ent_brand_001,cmp_stream_holiday,ag_stream_holid_retargeting_display,cr_ag_stream_holid_retargeting_display_2,True,8,51,Display,GroupM,970x250,False,False,False,False,False,False,False
0cbbd76c-8c0e-495d-b314-aada80565f3a,ea33eff4-b9e5-4d00-97bd-8219ad78f9ae,2024-11-28T17:25:59,DoubleVerify,TDID_C333B1E3CA724ED0,partner_5307,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_retargeting_display,cr_ag_vacation_cru_retargeting_display_2,True,7,80,Display,GroupM,728x90,False,False,False,False,False,False,False
0f451e2a-7b6e-4e3f-8d66-1e91fe8c9237,baf1ee60-d7be-46d1-ba6e-8854df7ce32b,2024-11-16T21:13:49,ComScore,TDID_202882F2EF3F4676,partner_4252,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_prospecting_display,cr_ag_tech_product_prospecting_display_4,True,12,57,Display,GroupM,970x250,False,False,False,False,False,False,False
b074c49d-e71a-4692-b520-2131e4468e37,2e27ce5f-7b53-4adf-ad23-8eccd09495d5,2024-12-06T07:17:31,IAS,TDID_F62E7B25A9E0467F,partner_4769,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_2,True,28,79,Video,GroupM,1280x720,True,True,True,True,False,False,False
e5dc8db5-3686-4876-9663-be31a167c311,269c62ab-0972-4b39-b77c-cdb02bd221cc,2024-11-17T10:17:43,DoubleVerify,TDID_C3A576800ED24616,partner_3963,adv_travel_brand_001,cmp_travel_newyear,ag_travel_newye_prospecting_display,cr_ag_travel_newye_prospecting_display_2,True,24,77,Display,MRC,160x600,False,False,False,False,True,False,False
144d1249-04df-448b-aa88-8282822696e2,3f7ee44b-305d-4afa-8448-553d63857596,2024-12-02T07:02:35,IAS,TDID_FF2C5C25416F4D4E,partner_4872,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_performance_display,cr_ag_tech_holiday_performance_display_3,True,5,96,Display,GroupM,300x600,False,False,False,False,False,False,False
8c0074a5-1f1b-4c00-b9e8-1521b54e0bb3,c89341f9-93e6-4c24-9574-d73030a505bc,2024-11-28T09:01:13,Moat,TDID_573E5A9CB95A40BD,partner_6766,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_performance_video,cr_ag_electra_test_performance_video_3,True,29,69,Video,MRC,1280x720,True,True,True,True,False,False,False
7446af1b-ae5e-4507-a8b1-965918ae50e6,878d6fbc-32ae-456c-aee2-4b6f4c1d934f,2024-11-23T02:55:10,IAS,TDID_81FCF3AA2CB04105,partner_8753,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_3,False,0,48,Video,MRC,640x360,False,False,True,False,False,False,False
23e1a5e2-7252-4d6e-a2b7-a6d53bbf6523,8865d30d-779e-4cc4-be1c-e5ea73e46eb1,2024-12-11T19:19:32,IAS,TDID_9D9795101CD945C4,partner_5742,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_2,True,8,91,Video,GroupM,640x360,True,False,True,True,False,False,False
921bba0f-00df-407d-a425-8a0816615ab8,f17b1c78-4a33-4e85-bcea-90430d7a5b86,2024-12-11T15:48:52,IAS,TDID_9E0249024F404890,partner_3783,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_performance_display,cr_ag_tech_holiday_performance_display_1,False,0,4,Display,MRC,970x250,False,False,False,False,False,False,False
66caae4f-1a16-4023-acb6-17324df94cad,384b4f99-5349-4f7c-9c30-d27ff0ea0f99,2024-11-18T14:14:26,DoubleVerify,TDID_A9AC2E4F6F4540F0,partner_4746,adv_auto_brand_003,cmp_electra_test_drive,ag_electra_test_awareness_ctv,cr_ag_electra_test_awareness_ctv_1,False,0,49,Video,MRC,1920x1080,False,False,False,True,False,False,False
044db1ae-1284-41b9-a334-113b51bd584d,1ea9b421-4722-4d2e-9a1e-d35baacfee79,2024-12-02T07:43:47,Moat,TDID_72431BA00D39463B,partner_6888,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_prospecting_native,cr_ag_fresh_holida_prospecting_native_1,True,13,85,Display,MRC,1200x628,False,False,False,False,False,False,False
0b38ff5e-b719-4bc6-8773-ede69b0abdb7,a3f41d1b-83e2-4365-a75c-95c8dfb2c63e,2024-11-20T21:56:35,Moat,TDID_635189D571D7404C,partner_9326,adv_auto_brand_001,cmp_new_model_launch,ag_new_model_la_awareness_video,cr_ag_new_model_la_awareness_video_3,False,0,25,Video,MRC,640x360,False,False,False,True,False,False,False
dba6232a-2fcc-4cb4-a4c5-01c8d9cabe5a,051d9d8b-a9d9-4286-8257-0e791b211f83,2024-11-19T14:50:34,DoubleVerify,TDID_DDB6C5DC92EB4276,partner_4658,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_awareness_ctv,cr_ag_invest_retir_awareness_ctv_1,True,2,100,Video,GroupM,1920x1080,True,True,True,False,False,False,False
46cce804-781d-42f7-bc81-993ab1ea56b9,4c0a6a61-58ce-4845-9a6b-238ca92223b3,2024-11-30T13:25:16,Moat,TDID_544AD3DB7E574721,partner_3958,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_prospecting_native,cr_ag_fresh_holida_prospecting_native_1,False,0,37,Display,GroupM,1200x628,False,False,False,False,False,False,False
c8ccbc29-6cda-4a96-8b3f-445d715cb8d4,9eb13fe4-f780-4a6f-8f30-858590137990,2024-11-22T00:44:56,IAS,TDID_ADF1C220432C4CBA,partner_5945,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_3,True,6,52,Display,MRC,300x600,False,False,False,False,False,False,False
70dab909-3264-402b-b978-816685534163,eaefb693-5243-41e6-8615-73dc89152e48,2024-11-25T00:37:55,DoubleVerify,TDID_92A288E0076E457C,partner_4389,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_2,False,0,41,Video,GroupM,1920x1080,False,False,False,False,False,False,False
fcdfc361-c931-41db-b832-ab6256a54fac,f119081d-e3fe-47b4-afa9-dd8da4a7be9c,2024-12-13T07:05:29,Moat,TDID_D2A5028BDEF24F1C,partner_6395,adv_finance_brand_003,cmp_credit_rewards,ag_credit_rewar_awareness_video,cr_ag_credit_rewar_awareness_video_1,False,0,29,Video,MRC,1920x1080,False,False,True,False,False,False,False
0050b6ee-aa16-4355-b61d-ef0211f99ae9,ed0d3031-95f7-4d2a-b4fe-bfe4578a69a0,2024-12-15T16:58:53,ComScore,TDID_F70A9EE09BC54ED2,partner_9765,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_prospecting_video,cr_ag_flight_holid_prospecting_video_3,False,0,44,Video,GroupM,640x360,False,False,True,True,False,False,False
e60eaa09-bc7d-437b-a683-0644dfe46db9,15d4e3bc-e969-4016-b914-f4f3634d9d81,2024-11-29T12:21:55,DoubleVerify,TDID_A2F0EAAE74D74C90,partner_2263,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_2,True,12,97,Display,GroupM,1200x627,False,False,False,False,False,False,False
7dc07357-9b13-45cb-9563-67a9b58cdc7f,c7d92497-cbcf-4f73-a78f-b7bb5f807df7,2024-11-17T12:03:38,ComScore,TDID_CC36DA96FD4E4155,partner_4948,adv_auto_brand_001,cmp_auto_yearend_sale,ag_auto_yearend_performance_video,cr_ag_auto_yearend_performance_video_2,True,20,73,Video,GroupM,640x360,True,True,True,True,False,False,False
93d9c02c-95f6-494f-a8ed-632999a225dc,4817d01d-d08b-4910-91ad-33799d986936,2024-12-10T01:18:54,DoubleVerify,TDID_AF224AAC9A4545A8,partner_1070,adv_cpg_brand_001,cmp_fresh_holiday,ag_fresh_holida_performance_video,cr_ag_fresh_holida_performance_video_1,True,30,69,Video,GroupM,1920x1080,True,True,True,True,False,False,False
b4430467-a9d5-44b6-8fe0-396d21dd7941,38f06bc4-f039-4261-9def-6ef42b68db00,2024-12-04T23:15:30,ComScore,TDID_F24F725B9F62427D,partner_2648,adv_health_brand_002,cmp_wellness_newyear,ag_wellness_new_retargeting_native,cr_ag_wellness_new_retargeting_native_2,True,4,81,Display,MRC,600x600,False,False,False,False,False,False,False
3155f0db-e1ec-4dc4-92be-955ba122a611,e8a8a30a-4341-42a3-8bd7-60cae33051e1,2024-12-07T11:33:35,DoubleVerify,TDID_B8E42CD400AD44FF,partner_9631,adv_retail_brand_001,cmp_holiday_promo_2024,ag_holiday_prom_performance_display,cr_ag_holiday_prom_performance_display_1,False,0,37,Display,MRC,320x50,False,False,False,False,False,True,False
4280717b-0922-44dd-8f38-8142c7559d71,86bf0b70-acc3-46ad-bffb-f93cb6566c86,2024-11-25T06:26:00,DoubleVerify,TDID_49FC291AA7A94124,partner_4166,adv_ent_brand_002,cmp_game_launch,ag_game_launch_prospecting_video,cr_ag_game_launch_prospecting_video_2,True,20,66,Video,MRC,1280x720,True,True,True,False,False,False,False
be898d3a-d442-406a-be40-2183a5b42c1e,e1471d55-6e9e-46f2-a80a-5a1733c23989,2024-11-17T09:58:05,Moat,TDID_B115A232A8054BF5,partner_2008,adv_travel_brand_002,cmp_vacation_cruise,ag_vacation_cru_performance_video,cr_ag_vacation_cru_performance_video_3,False,0,47,Video,GroupM,1280x720,False,False,False,False,False,False,False
ea7dab35-bdc7-48b4-9812-639f91a00c0d,4595e320-d539-49ab-999a-2343e06cfa51,2024-11-29T20:59:25,Moat,TDID_1EA46B2D82D543FF,partner_4480,adv_tech_brand_001,cmp_tech_holiday_bundle,ag_tech_holiday_prospecting_display,cr_ag_tech_holiday_prospecting_display_1,True,28,94,Display,GroupM,300x250,False,False,False,False,False,False,False
9a0ea14e-4c8a-4753-b5b9-2580c020b13c,410c84c6-5310-489b-8df3-6aa5031c12df,2024-12-07T13:43:19,DoubleVerify,TDID_BE5E2A1CB14C455E,partner_1314,adv_retail_brand_001,cmp_brand_awareness_q4,ag_brand_awaren_retargeting_native,cr_ag_brand_awaren_retargeting_native_1,False,0,4,Display,GroupM,1200x627,False,False,False,False,False,False,False
82451950-03e1-4c4f-a4a7-10d2bfb9228b,6539a2c1-6355-4641-b79d-502c84ca8d6b,2024-12-12T06:02:37,Moat,TDID_DB52FEBEF022461C,partner_5171,adv_auto_brand_003,cmp_electra_ev_awareness,ag_electra_ev_a_prospecting_native,cr_ag_electra_ev_a_prospecting_native_3,True,10,80,Display,GroupM,1200x627,False,False,False,False,False,False,False
401f2ef6-8279-44a9-9ed8-1c610f5f9646,06cf77cc-adac-4b92-a35c-30155a14f83e,2024-11-25T08:51:55,IAS,TDID_2C4AC10512EC4359,partner_1647,adv_travel_brand_001,cmp_winter_getaway,ag_winter_getaw_awareness_video,cr_ag_winter_getaw_awareness_video_2,True,26,79,Video,GroupM,640x360,True,True,False,True,False,False,False
58d6e138-cb5b-4894-be9f-cfc58692c340,30e384de-2940-4e64-92a6-e709529335f2,2024-12-12T19:09:59,Moat,TDID_5D262C78FF5F43FC,partner_6199,adv_travel_brand_003,cmp_flight_holiday,ag_flight_holid_performance_display,cr_ag_flight_holid_performance_display_2,True,29,55,Display,GroupM,160x600,False,False,False,False,False,False,False
6072eab5-babc-46d4-aab7-1b4386d74ffb,12634c09-296d-4d15-a999-6adbc01df462,2024-12-08T17:45:19,ComScore,TDID_89B47406325F47A4,partner_5476,adv_retail_brand_003,cmp_megamart_grocery,ag_megamart_gro_prospecting_display,cr_ag_megamart_gro_prospecting_display_2,True,30,74,Display,GroupM,970x250,False,False,False,False,False,False,False
3dd6aa03-51fc-440b-a80c-331b99899d62,90254db4-d262-4961-b7ab-e34733060bb9,2024-12-02T06:13:16,ComScore,TDID_AE6347923B2F474F,partner_7929,adv_retail_brand_002,cmp_shopsmart_loyalty,ag_shopsmart_lo_prospecting_native,cr_ag_shopsmart_lo_prospecting_native_1,True,13,50,Display,GroupM,1200x628,False,False,False,False,False,False,False
e867afa5-cfcb-47be-9893-3ee37bde1cef,28d20ec0-ec63-4558-850a-e7270068c4b4,2024-11-23T04:04:47,ComScore,TDID_116C31C6E170412E,partner_7356,adv_finance_brand_002,cmp_invest_retirement,ag_invest_retir_performance_video,cr_ag_invest_retir_performance_video_1,True,13,82,Video,GroupM,1920x1080,True,True,False,False,False,False,False
836549d6-80bc-4ed8-9b7d-528b4170e01d,7275bf5b-e2cb-450a-8b36-1c3e839ee152,2024-11-26T05:21:24,ComScore,TDID_967F4B857ECC4A89,partner_7935,adv_cpg_brand_002,cmp_clean_newyear,ag_clean_newyea_retargeting_native,cr_ag_clean_newyea_retargeting_native_3,True,30,70,Display,GroupM,1200x628,False,False,False,False,False,False,False
7a5379b5-3002-4dbb-99cd-3c47d1b46f8b,7a3cab9f-f1de-4976-999e-ea00fd652b4d,2024-11-20T18:50:59,IAS,TDID_0880A328F3274F60,partner_7943,adv_health_brand_001,cmp_health_enrollment,ag_health_enrol_prospecting_video,cr_ag_health_enrol_prospecting_video_1,False,0,19,Video,MRC,1280x720,False,False,True,False,False,False,False
7207d385-0f77-4dc8-a752-a39a48c25445,1589953d-2070-4ec7-91ea-52bb4e3663c9,2024-12-06T02:11:31,IAS,TDID_45212DBE9D114BA4,partner_4220,adv_finance_brand_001,cmp_bank_mortgage,ag_bank_mortgag_retargeting_display,cr_ag_bank_mortgag_retargeting_display_2,True,11,68,Display,GroupM,300x600,False,False,False,False,False,False,False
22bcd12f-8ba7-4a32-b416-3dfa98387c99,1af842d9-f844-40de-a9bf-028731e16715,2024-12-05T00:54:18,Moat,TDID_4D55F582EC844602,partner_9207,adv_auto_brand_002,cmp_speed_performance,ag_speed_perfor_performance_video,cr_ag_speed_perfor_performance_video_2,True,21,75,Video,MRC,1280x720,True,False,True,False,False,False,False
c2220c3b-5ed3-43bd-a90a-5bac477f8d96,d13069a5-4f4e-499b-bc40-bbd78f59f57d,2024-12-05T20:55:16,ComScore,TDID_B9B2C33774184A49,partner_4914,adv_tech_brand_001,cmp_tech_product_launch,ag_tech_product_prospecting_display,cr_ag_tech_product_prospecting_display_3,False,0,3,Display,MRC,160x600,False,False,False,False,False,False,False
